Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact,Index
5/14/2022,4,250000,2100,35 out of 60,Carpet Area,"Bombay Dyeing Two ICC, Dadar East",Mumbai,Semi-Furnished,Bachelors/Family,4,Contact Agent,1439
7/9/2022,3,150000,1100,9 out of 16,Carpet Area,"Badrinath Tower, Amit Nagar",Mumbai,Furnished,Family,3,Contact Agent,1440
6/29/2022,2,80000,730,4 out of 6,Carpet Area,Perry Rd,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,1441
5/18/2022,3,75000,1380,9 out of 22,Carpet Area,"Thakur Jewel, Thakur Village, Kandivali East",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,1442
6/17/2022,3,66000,1100,17 out of 22,Carpet Area,"Shapoorji Pallonji Vicinia, Chandivali",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,1443
7/9/2022,1,45000,450,5 out of 7,Carpet Area,Mahim West,Mumbai,Semi-Furnished,Bachelors,1,Contact Agent,1444
7/4/2022,1,22000,500,3 out of 4,Super Area,"Madhugiri Society, Chembur",Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,1445
7/9/2022,3,65000,1100,9 out of 20,Carpet Area,"Raheja Heights, Malad East",Mumbai,Semi-Furnished,Bachelors,3,Contact Agent,1446
5/25/2022,3,55000,868,9 out of 21,Carpet Area,"Orchid Suburbia, Bander Pakhadi",Mumbai,Unfurnished,Family,3,Contact Agent,1447
6/18/2022,2,55000,750,6 out of 15,Carpet Area,"Omkar Meridia, Bandra Kurla Complex",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,1448
4/28/2022,1,36000,540,2 out of 3,Super Area,in Mahim West,Mumbai,Unfurnished,Bachelors/Family,2,Contact Owner,1449
6/16/2022,4,230000,2100,21 out of 33,Carpet Area,"Hiranandani Gardens Odyssey I, Hiranandani Gardens",Mumbai,Furnished,Family,5,Contact Agent,1450
7/6/2022,1,22000,450,4 out of 7,Carpet Area,Charkop Sector 6,Mumbai,Semi-Furnished,Family,2,Contact Agent,1451
5/31/2022,3,170000,1600,25 out of 52,Carpet Area,"Crescent Bay Callisto, Parel",Mumbai,Semi-Furnished,Family,4,Contact Agent,1452
4/28/2022,1,34000,560,3 out of 7,Super Area,Serenity Complex,Mumbai,Semi-Furnished,Bachelors,2,Contact Owner,1453
6/2/2022,1,45000,500,2 out of 3,Carpet Area,"Irla, Vile Parle West",Mumbai,Unfurnished,Bachelors,1,Contact Agent,1454
5/23/2022,1,14000,305,2 out of 24,Carpet Area,Kandivali West,Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,1455
6/9/2022,3,75000,970,1 out of 3,Carpet Area,"Paras Building, Sion East",Mumbai,Furnished,Bachelors/Family,2,Contact Owner,1456
6/4/2022,1,7000,480,4 out of 4,Carpet Area,Taloja Phase 2,Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,1457
5/31/2022,2,55000,720,1 out of 6,Carpet Area,"diamond garden, Chembur East",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,1458
7/9/2022,2,55000,950,7 out of 10,Carpet Area,"Valentine Apartments, Gokuldham",Mumbai,Semi-Furnished,Family,2,Contact Agent,1459
6/27/2022,4,700000,3200,24 out of 24,Carpet Area,"Lady Ratan Tower, Worli",Mumbai,Furnished,Bachelors/Family,4,Contact Agent,1460
6/16/2022,3,140000,1450,18 out of 33,Carpet Area,"Hiranandani Gardens Torino, Hiranandani Gardens",Mumbai,Furnished,Family,3,Contact Agent,1461
6/23/2022,2,42000,774,10 out of 20,Carpet Area,"Lokhandwala Octacrest, Lokhandwala Twp",Mumbai,Semi-Furnished,Family,2,Contact Agent,1462
6/23/2022,1,27000,450,2 out of 3,Super Area,Andheri West,Mumbai,Unfurnished,Family,1,Contact Agent,1463
6/9/2022,3,60000,1000,1 out of 10,Carpet Area,Malad West,Mumbai,Semi-Furnished,Bachelors,3,Contact Agent,1464
6/23/2022,1,17000,340,1 out of 8,Super Area,Goregaon East,Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Owner,1465
5/26/2022,1,30000,430,14 out of 23,Carpet Area,"Sindhi Society, Chembur",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,1466
5/31/2022,2,45000,722,4 out of 7,Carpet Area,"Alpine Apartments, Chembur East",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,1467
6/25/2022,3,90000,1152,12 out of 21,Carpet Area,"Kabra Metro One, Seven Bungalows",Mumbai,Furnished,Bachelors/Family,2,Contact Agent,1468
4/28/2022,1,25000,641,3 out of 8,Super Area,Borivali West,Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,1469
6/14/2022,2,70000,810,4 out of 11,Carpet Area,"Vintage Pearl Apartment, Bandra West",Mumbai,Furnished,Bachelors/Family,2,Contact Agent,1470
6/4/2022,2,90000,800,5 out of 6,Carpet Area,Vile Parle West,Mumbai,Furnished,Family,2,Contact Agent,1471
7/7/2022,2,110000,875,12 out of 14,Carpet Area,Bandra West,Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,1472
5/4/2022,2,20000,700,8 out of 22,Super Area,"Man Opus, Mira Road",Mumbai,Unfurnished,Family,2,Contact Owner,1473
6/15/2022,1,35000,420,Ground out of 3,Super Area,in Andheri West,Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Owner,1474
6/23/2022,3,80000,1400,1 out of 2,Carpet Area,Ghatkopar,Mumbai,Furnished,Bachelors/Family,3,Contact Owner,1475
5/13/2022,2,54500,758,12 out of 24,Carpet Area,"L&T Emerald Isle, Chandivali",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,1476
6/7/2022,4,350000,2880,45 out of 60,Carpet Area,"Lodha World Crest, Lower Parel",Mumbai,Unfurnished,Bachelors,5,Contact Agent,1477
6/20/2022,1,45000,480,7 out of 7,Carpet Area,Seven Bungalows,Mumbai,Furnished,Bachelors/Family,2,Contact Agent,1478
6/17/2022,1,38000,550,6 out of 10,Carpet Area,Sion East,Mumbai,Unfurnished,Bachelors,2,Contact Agent,1479
7/7/2022,2,90000,900,60 out of 71,Carpet Area,"Lodha Venezia, Parel",Mumbai,Semi-Furnished,Bachelors,2,Contact Agent,1480
5/27/2022,1,22000,400,8 out of 22,Super Area,Bhoiwada,Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,1481
7/9/2022,2,70000,760,9 out of 22,Carpet Area,"L&T Emerald Isle, Powai",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,1482
6/7/2022,4,380000,2800,36 out of 81,Carpet Area,"World One Tower Mumbai, Worli",Mumbai,Unfurnished,Bachelors,5,Contact Agent,1483
6/20/2022,1,50000,400,10 out of 22,Carpet Area,"Hiranandani Regent Hill, Hiranandani Gardens",Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Agent,1484
7/7/2022,4,680000,1962,18 out of 20,Carpet Area,Khar West,Mumbai,Semi-Furnished,Bachelors/Family,5,Contact Agent,1485
7/9/2022,3,140000,1100,6 out of 12,Carpet Area,Waterfield Road,Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,1486
5/27/2022,2,40000,800,1 out of 3,Super Area,in Borivali West,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,1487
7/7/2022,2,32000,590,7 out of 12,Carpet Area,"Saaga Mrunali CHS, Shantivan",Mumbai,Unfurnished,Family,2,Contact Agent,1488
7/6/2022,2,78000,600,14 out of 22,Carpet Area,Andheri West,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,1489
5/25/2022,4,280000,2500,24 out of 60,Carpet Area,"Bombay Dyeing Two ICC, Dadar TT Circle",Mumbai,Semi-Furnished,Bachelors/Family,6,Contact Agent,1490
7/6/2022,2,45000,670,17 out of 22,Carpet Area,Chembur,Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,1491
6/9/2022,2,65000,960,16 out of 38,Carpet Area,"Dosti Ambrosia, Wadala East",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,1492
6/21/2022,2,65000,1500,4 out of 4,Super Area,in Sion,Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Owner,1493
6/8/2022,1,35000,500,1 out of 5,Super Area,Ghatkopar West,Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Owner,1494
5/28/2022,3,90000,1120,8 out of 45,Carpet Area,"DB Woods, Gokuldham",Mumbai,Furnished,Family,2,Contact Agent,1495
5/27/2022,4,250000,2729,20 out of 27,Carpet Area,"L&T Emerald Isle, Powai",Mumbai,Semi-Furnished,Bachelors,5,Contact Agent,1496
6/30/2022,3,70000,3354,Ground out of 16,Carpet Area,Talagatta Pura,Bangalore,Furnished,Bachelors/Family,3,Contact Agent,1497
6/23/2022,2,10500,800,3 out of 4,Super Area,Nagappa Reddy layout-Dooravani Nagar,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1498
7/4/2022,2,13000,1000,Ground out of 4,Super Area,"Kattigenahalli, Bellary Road",Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1499
6/4/2022,2,17000,1040,4 out of 4,Super Area,C V Raman Nagar,Bangalore,Furnished,Bachelors/Family,2,Contact Owner,1500
6/4/2022,3,21000,1403,1 out of 4,Super Area,"Chikkalasandra, Bangalore",Bangalore,Semi-Furnished,Bachelors/Family,3,Contact Owner,1501
6/4/2022,2,10000,600,3 out of 4,Super Area,Talaghattapura,Bangalore,Furnished,Bachelors/Family,1,Contact Owner,1502
7/9/2022,4,61500,2608,1 out of 4,Carpet Area,Malleshwaram,Bangalore,Semi-Furnished,Bachelors,3,Contact Agent,1503
5/11/2022,2,13000,850,1 out of 3,Carpet Area,"Ramaiah Layout, Kacharakanahalli",Bangalore,Semi-Furnished,Family,2,Contact Agent,1504
6/4/2022,1,7500,400,1 out of 2,Super Area,Rajajinagar,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1505
6/4/2022,2,17000,1000,3 out of 4,Super Area,Padmanabha Nagar,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1506
6/23/2022,3,25000,1350,5 out of 14,Carpet Area,Kengeri Main Road,Bangalore,Semi-Furnished,Bachelors,3,Contact Owner,1507
5/10/2022,2,10500,800,1 out of 2,Carpet Area,Ramamurthy Nagar,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1508
5/4/2022,1,8000,350,3 out of 3,Super Area,Thanisandra,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1509
5/10/2022,1,9500,900,Ground out of 2,Super Area,J P Nagar,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1510
7/6/2022,3,50000,2000,1 out of 2,Carpet Area,Bannerghatta Main Road,Bangalore,Semi-Furnished,Bachelors/Family,3,Contact Agent,1511
5/9/2022,2,13000,700,1 out of 4,Super Area,"Vinayakanagar, Hebbal",Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1512
5/20/2022,1,13500,600,1 out of 4,Super Area,venkatapuram,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1513
6/16/2022,2,13000,700,Ground out of 1,Carpet Area,"Vv Nagar, Bikasipura",Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1514
6/2/2022,1,15000,600,2 out of 4,Super Area,C V Raman Nagar,Bangalore,Semi-Furnished,Bachelors,1,Contact Agent,1515
5/10/2022,2,15000,1400,Ground out of 1,Super Area,Ramamurthy Nagar,Bangalore,Furnished,Bachelors/Family,3,Contact Owner,1516
5/10/2022,1,7000,600,Ground out of 3,Super Area,Kacharakanahalli,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1517
5/10/2022,2,25000,770,8 out of 32,Super Area,Tumkur Road,Bangalore,Furnished,Bachelors/Family,2,Contact Owner,1518
6/25/2022,2,17000,900,1 out of 2,Carpet Area,Babusahib Palya,Bangalore,Semi-Furnished,Family,2,Contact Owner,1519
6/23/2022,1,7500,500,Ground out of 3,Super Area,"Kumaraswamy Layout, Kumaraswamy Layout",Bangalore,Furnished,Bachelors/Family,1,Contact Owner,1520
5/27/2022,2,15000,1100,1 out of 2,Super Area,Nri Layout,Bangalore,Unfurnished,Bachelors/Family,2,Contact Owner,1521
6/27/2022,1,7500,500,1 out of 2,Super Area,"Balaji Layout -Hongasandra, Hongasandra",Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1522
4/28/2022,3,25000,1260,Ground out of 2,Super Area,Vijaya Bank Layout,Bangalore,Furnished,Bachelors/Family,3,Contact Owner,1523
6/30/2022,3,54000,1750,2 out of 4,Carpet Area,"Jaya Nagar Block 1, Jayanagar",Bangalore,Semi-Furnished,Bachelors/Family,3,Contact Agent,1524
5/24/2022,1,14500,600,1 out of 3,Carpet Area,Maruthi Sevanagar,Bangalore,Semi-Furnished,Bachelors,1,Contact Agent,1525
6/20/2022,1,4500,450,Ground out of 3,Super Area,Nelamangala,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1526
6/27/2022,2,10500,800,3 out of 4,Super Area,Yelahanka New Town,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1527
5/27/2022,1,5500,400,Ground out of 2,Super Area,Hongasandra,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1528
6/13/2022,2,16000,600,1 out of 2,Carpet Area,Girinagar,Bangalore,Unfurnished,Bachelors,2,Contact Owner,1529
6/4/2022,1,7000,400,Ground out of 2,Super Area,T Dasarahalli,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1530
6/20/2022,2,12500,900,Ground out of 3,Super Area,Ramamurthy Nagar,Bangalore,Furnished,Bachelors/Family,2,Contact Owner,1531
6/8/2022,2,10000,1200,Ground out of 4,Super Area,Jogupalya,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1532
5/4/2022,2,18000,1045,1 out of 2,Carpet Area,Maruthi Sevanagar,Bangalore,Semi-Furnished,Bachelors,2,Contact Owner,1533
5/2/2022,3,28000,1021,10 out of 10,Carpet Area,"Balaji Gardens Layout, Gottigere",Bangalore,Furnished,Bachelors,3,Contact Owner,1534
6/17/2022,3,12000,1200,Ground out of 4,Super Area,in Bannerghatta Road,Bangalore,Unfurnished,Bachelors/Family,2,Contact Owner,1535
5/23/2022,2,13000,1000,1 out of 3,Carpet Area,"Electronic City Phase 2, Electronic City",Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1536
5/18/2022,2,50000,1280,2 out of 12,Carpet Area,Hebbal,Bangalore,Furnished,Bachelors/Family,2,Contact Agent,1537
6/21/2022,1,7000,450,1 out of 2,Carpet Area,Jalahalli East,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1538
6/14/2022,2,30000,450,2 out of 3,Super Area,"Garebhavipalya, Hongasandra, Hosur Road",Bangalore,Unfurnished,Bachelors/Family,2,Contact Owner,1539
6/8/2022,1,10000,600,3 out of 4,Super Area,Btm Layout Stage 4,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1540
5/4/2022,2,15000,800,2 out of 3,Super Area,Konanakunte,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1541
6/4/2022,1,7500,500,2 out of 4,Super Area,Basaveshwar Nagar,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1542
7/6/2022,3,45000,1680,7 out of 19,Super Area,"Jp Nagar Phase 7, J P Nagar",Bangalore,Semi-Furnished,Bachelors/Family,3,Contact Agent,1543
7/6/2022,3,65000,2000,23 out of 40,Carpet Area,Hebbal,Bangalore,Semi-Furnished,Bachelors,3,Contact Agent,1544
7/6/2022,1,12000,500,1 out of 4,Carpet Area,Koramangala Block 4,Bangalore,Semi-Furnished,Bachelors,1,Contact Agent,1545
7/6/2022,1,7000,500,2 out of 2,Carpet Area,"Aecs Layout-Singasandra, Singasandra, Hosur Road",Bangalore,Semi-Furnished,Bachelors,1,Contact Owner,1546
6/20/2022,1,9000,800,2 out of 3,Super Area,Mahadevapura,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1547
6/20/2022,2,23000,1100,2 out of 3,Super Area,Banaswadi,Bangalore,Semi-Furnished,Family,2,Contact Owner,1548
6/20/2022,2,30000,1200,3 out of 4,Super Area,"Kalasipalyam, Kalasipalyam",Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1549
5/27/2022,1,8000,500,2 out of 3,Carpet Area,"Tilak Nagar, Jayanagar, bannerghatta main Road",Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1550
6/12/2022,2,16000,1155,3 out of 4,Super Area,K R Puram,Bangalore,Semi-Furnished,Family,2,Contact Owner,1551
6/21/2022,1,7500,440,3 out of 4,Super Area,Electronic City,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1552
5/18/2022,2,20000,1040,1 out of 7,Carpet Area,Sarjapur Road,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Agent,1553
5/27/2022,4,110000,2900,7 out of 18,Carpet Area,whitefield,Bangalore,Furnished,Bachelors,4,Contact Agent,1554
7/7/2022,3,30000,1200,1 out of 2,Super Area,Nagondanahalli,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1555
6/30/2022,3,20000,1600,2 out of 3,Super Area,"Isro Layout, Kumaraswamy Layout",Bangalore,Semi-Furnished,Family,3,Contact Agent,1556
5/11/2022,4,84000,3150,8 out of 19,Carpet Area,Banashankari,Bangalore,Unfurnished,Bachelors,4,Contact Owner,1557
6/8/2022,2,17000,1000,2 out of 4,Super Area,JAR Shikara,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1558
7/4/2022,2,15000,1200,1 out of 2,Super Area,Medahalli,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1559
5/26/2022,1,6000,400,4 out of 5,Super Area,"Electronic City Phase 2, Electronic City",Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1560
6/16/2022,2,16000,950,1 out of 1,Carpet Area,Ramamurthy Nagar,Bangalore,Furnished,Bachelors/Family,3,Contact Owner,1561
6/7/2022,2,9500,530,1 out of 3,Carpet Area,Byatarayanapura,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1562
6/16/2022,1,8000,300,Ground out of 2,Carpet Area,"Udayanagar Extension, Mahadevapura",Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1563
6/22/2022,2,15000,1000,Ground out of 3,Super Area,"Dwarka Nagar, Kattigenahalli",Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1564
5/23/2022,1,12000,450,3 out of 3,Super Area,Btm Layout,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1565
6/6/2022,1,10000,600,Ground out of 1,Carpet Area,"Jeevan Bima Nagar, Airport Road",Bangalore,Semi-Furnished,Bachelors,1,Contact Owner,1566
6/23/2022,2,16000,1100,2 out of 4,Super Area,"Jaya Nagar Block 7, Jayanagar",Bangalore,Unfurnished,Bachelors/Family,2,Contact Owner,1567
6/30/2022,1,11000,400,1 out of 4,Super Area,Chamrajpet,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1568
6/30/2022,2,11000,700,1 out of 2,Super Area,"Hosa Road, off Hosur Road",Bangalore,Unfurnished,Bachelors/Family,2,Contact Owner,1569
7/4/2022,2,20000,1105,1 out of 4,Super Area,"Electronics City Phase 1, Electronic City",Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1570
7/4/2022,3,24000,1430,3 out of 4,Super Area,Subramanyapura,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1571
6/20/2022,2,14500,850,2 out of 4,Super Area,K R Puram,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1572
5/23/2022,1,4000,650,1 out of 2,Super Area,Byatarayanapura,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1573
5/23/2022,2,12000,1200,Ground out of 2,Super Area,Kempapura Agrahara,Bangalore,Unfurnished,Bachelors/Family,2,Contact Owner,1574
7/4/2022,2,8500,600,1 out of 3,Super Area,Vijayanagar,Bangalore,Unfurnished,Bachelors/Family,2,Contact Owner,1575
6/26/2022,1,9000,400,2 out of 4,Carpet Area,Munnekollal,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1576
5/27/2022,4,180000,2800,Ground out of 4,Carpet Area,"Sarakki Nagar, J P Nagar",Bangalore,Furnished,Family,4,Contact Agent,1577
5/6/2022,2,10500,1100,Ground out of 1,Super Area,"Ananda Puram, Jeevan Bima Nagar",Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1578
5/29/2022,2,12000,900,1 out of 5,Super Area,"Electronic City Phase 2, Electronic City",Bangalore,Unfurnished,Bachelors,2,Contact Owner,1579
6/12/2022,3,32000,1300,2 out of 4,Super Area,"Hrbr Layout, Kalyan Nagar, Outer Ring Road",Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1580
5/25/2022,2,15000,1000,Ground out of 1,Super Area,Horamavu kelkkeri road,Bangalore,Semi-Furnished,Bachelors/Family,3,Contact Owner,1581
6/24/2022,3,21000,1000,1 out of 2,Carpet Area,"Vishweshwaraiah Layout, Annapurneshwari Nagar",Bangalore,Furnished,Bachelors/Family,3,Contact Owner,1582
6/6/2022,2,12000,900,Ground out of 1,Carpet Area,Babusapalya,Bangalore,Unfurnished,Bachelors/Family,2,Contact Agent,1583
6/6/2022,1,7000,800,1 out of 1,Carpet Area,Babusapalya,Bangalore,Unfurnished,Bachelors/Family,1,Contact Agent,1584
5/12/2022,2,15000,750,1 out of 3,Super Area,Hutchins Road,Bangalore,Unfurnished,Bachelors/Family,2,Contact Owner,1585
5/10/2022,2,11400,1100,2 out of 5,Carpet Area,Nisarga capital appartment,Bangalore,Unfurnished,Bachelors,2,Contact Owner,1586
4/28/2022,2,15000,1200,1 out of 3,Super Area,"Jp Nagar Phase 1, J P Nagar",Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1587
6/20/2022,2,19000,1000,Ground out of 2,Carpet Area,"Rbi Layout, J P Nagar",Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Agent,1588
7/4/2022,2,27000,1000,4 out of 4,Carpet Area,"Hbr Layout Block 4, HBR Layout",Bangalore,Semi-Furnished,Bachelors,2,Contact Agent,1589
5/18/2022,3,48000,2000,2 out of 4,Carpet Area,Frazer Town,Bangalore,Semi-Furnished,Bachelors/Family,3,Contact Agent,1590
6/4/2022,1,7000,550,1 out of 3,Super Area,Chikkalasandra,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1591
6/12/2022,2,15000,1130,Ground out of 4,Super Area,whitefield,Bangalore,Unfurnished,Family,2,Contact Owner,1592
6/27/2022,2,10000,600,Ground out of 1,Super Area,Abbigere,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1593
5/16/2022,1,7000,100,1 out of 2,Carpet Area,Chikkabanavara,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1594
6/20/2022,2,9000,500,2 out of 5,Super Area,"Meenakshi Layout, Kengeri",Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1595
5/10/2022,1,8000,600,Ground out of 3,Super Area,Rajajinagar,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1596
5/31/2022,2,35000,1200,1 out of 5,Carpet Area,Mahatma Gandhi Road,Bangalore,Semi-Furnished,Bachelors,2,Contact Agent,1597
5/31/2022,2,16000,850,1 out of 2,Super Area,Bilekahalli,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1598
5/27/2022,1,4500,600,1 out of 4,Super Area,Madanayakahalli,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1599
5/23/2022,2,16000,600,1 out of 3,Super Area,Sivanchetti Gardens,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1600
6/23/2022,2,10000,700,1 out of 4,Super Area,Nagavara,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1601
6/20/2022,1,8000,400,1 out of 1,Carpet Area,Hebbal,Bangalore,Unfurnished,Bachelors/Family,1,Contact Owner,1602
5/23/2022,1,6000,400,3 out of 4,Super Area,Thammenahalli Apartmentge,Bangalore,Semi-Furnished,Bachelors/Family,1,Contact Owner,1603
6/30/2022,2,13000,1000,1 out of 2,Carpet Area,Horamavu,Bangalore,Unfurnished,Bachelors/Family,2,Contact Owner,1604
6/20/2022,2,10000,1200,Ground out of 4,Super Area,K R Puram,Bangalore,Semi-Furnished,Bachelors/Family,2,Contact Owner,1605
5/14/2022,3,55000,1603,6 out of 17,Carpet Area,Magadi Road,Bangalore,Semi-Furnished,Bachelors/Family,3,Contact Agent,1606
5/14/2022,3,15000,1200,Ground out of 2,Super Area,Bagalakunte,Bangalore,Semi-Furnished,Family,3,Contact Owner,1607
